Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[162]    0.0    0.00    0.00      15         std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_deallocate(data::analized*, unsigned long) [162]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<data::analized> >::deallocate(std::allocator<data::analized>&, data::analized*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_allocate(unsigned long) [161]
[163]    0.0    0.00    0.00      15         std::allocator_traits<std::allocator<data::analized> >::allocate(std::allocator<data::analized>&, unsigned long) [163]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<data::analized>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<data::analized, std::allocator<data::analized> >::push_back(data::analized const&) [119]
[164]    0.0    0.00    0.00      15         void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
                0.00    0.00      30/30          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() [142]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::base() const [124]
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [145]
                0.00    0.00      15/15          std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [160]
                0.00    0.00      15/15          std::vector<data::analized, std::allocator<data::analized> >::begin() [166]
                0.00    0.00      15/15          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::difference_type __gnu_cxx::operator-<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&, __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&) [159]
                0.00    0.00      15/15          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_allocate(unsigned long) [161]
                0.00    0.00      15/315         data::analized const& std::forward<data::analized const&>(std::remove_reference<data::analized const&>::type&) [60]
                0.00    0.00      15/150         void std::allocator_traits<std::allocator<data::analized> >::construct<data::analized, data::analized const&>(std::allocator<data::analized>&, data::analized*, data::analized const&) [118]
                0.00    0.00      15/15          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_deallocate(data::analized*, unsigned long) [162]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<data::analized, std::allocator<data::analized> >::push_back(data::analized const&) [119]
[165]    0.0    0.00    0.00      15         std::vector<data::analized, std::allocator<data::analized> >::end() [165]
                0.00    0.00      15/30          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::__normal_iterator(data::analized* const&) [138]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[166]    0.0    0.00    0.00      15         std::vector<data::analized, std::allocator<data::analized> >::begin() [166]
                0.00    0.00      15/30          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::__normal_iterator(data::analized* const&) [138]
-----------------------------------------------
                0.00    0.00      14/14          std::allocator_traits<std::allocator<data::frame_data> >::deallocate(std::allocator<data::frame_data>&, data::frame_data*, unsigned long) [168]
[167]    0.0    0.00    0.00      14         __gnu_cxx::new_allocator<data::frame_data>::deallocate(data::frame_data*, unsigned long) [167]
-----------------------------------------------
                0.00    0.00      14/14          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_deallocate(data::frame_data*, unsigned long) [153]
[168]    0.0    0.00    0.00      14         std::allocator_traits<std::allocator<data::frame_data> >::deallocate(std::allocator<data::frame_data>&, data::frame_data*, unsigned long) [168]
                0.00    0.00      14/14          __gnu_cxx::new_allocator<data::frame_data>::deallocate(data::frame_data*, unsigned long) [167]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<data::analized> >::deallocate(std::allocator<data::analized>&, data::analized*, unsigned long) [170]
[169]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<data::analized>::deallocate(data::analized*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_deallocate(data::analized*, unsigned long) [162]
[170]    0.0    0.00    0.00      13         std::allocator_traits<std::allocator<data::analized> >::deallocate(std::allocator<data::analized>&, data::analized*, unsigned long) [170]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<data::analized>::deallocate(data::analized*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00       1/4           image_analizer::image_analizer(data&) [188]
                0.00    0.00       1/4           accelerometer_analizer::accelerometer_analizer(data&) [189]
                0.00    0.00       2/4           data_file_parser::fill_raw() [5]
[171]    0.0    0.00    0.00       4         data::GetType() [171]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[172]    0.0    0.00    0.00       2         data_file_parser::data_file_parser(data&) [172]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[173]    0.0    0.00    0.00       2         data::data(data::data_type_t) [173]
                0.00    0.00       2/2           std::vector<data::frame_data, std::allocator<data::frame_data> >::vector() [184]
                0.00    0.00       2/2           std::vector<data::analized, std::allocator<data::analized> >::vector() [185]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<data::frame_data>::allocator() [176]
[174]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<data::frame_data>::new_allocator() [174]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<data::analized>::allocator() [177]
[175]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<data::analized>::new_allocator() [175]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl::_Vector_impl() [178]
[176]    0.0    0.00    0.00       2         std::allocator<data::frame_data>::allocator() [176]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<data::frame_data>::new_allocator() [174]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl::_Vector_impl() [181]
[177]    0.0    0.00    0.00       2         std::allocator<data::analized>::allocator() [177]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<data::analized>::new_allocator() [175]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_base() [180]
[178]    0.0    0.00    0.00       2         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl::_Vector_impl() [178]
                0.00    0.00       2/2           std::allocator<data::frame_data>::allocator() [176]
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl_data::_Vector_impl_data() [179]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl::_Vector_impl() [178]
[179]    0.0    0.00    0.00       2         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl_data::_Vector_impl_data() [179]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<data::frame_data, std::allocator<data::frame_data> >::vector() [184]
[180]    0.0    0.00    0.00       2         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_base() [180]
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl::_Vector_impl() [178]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_base() [183]
[181]    0.0    0.00    0.00       2         std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl::_Vector_impl() [181]
                0.00    0.00       2/2           std::allocator<data::analized>::allocator() [177]
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl_data::_Vector_impl_data() [182]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl::_Vector_impl() [181]
[182]    0.0    0.00    0.00       2         std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl_data::_Vector_impl_data() [182]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<data::analized, std::allocator<data::analized> >::vector() [185]
[183]    0.0    0.00    0.00       2         std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_base() [183]
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl::_Vector_impl() [181]
-----------------------------------------------
                0.00    0.00       2/2           data::data(data::data_type_t) [173]
[184]    0.0    0.00    0.00       2         std::vector<data::frame_data, std::allocator<data::frame_data> >::vector() [184]
                0.00    0.00       2/2           std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_base() [180]
-----------------------------------------------
                0.00    0.00       2/2           data::data(data::data_type_t) [173]
[185]    0.0    0.00    0.00       2         std::vector<data::analized, std::allocator<data::analized> >::vector() [185]
                0.00    0.00       2/2           std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_base() [183]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [227]
[186]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4dataC2ENS_11data_type_tE [186]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [187]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4dataC2ENS_11data_type_tE [186]
[187]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [187]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[188]    0.0    0.00    0.00       1         image_analizer::image_analizer(data&) [188]
                0.00    0.00       1/4           data::GetType() [171]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[189]    0.0    0.00    0.00       1         accelerometer_analizer::accelerometer_analizer(data&) [189]
                0.00    0.00       1/4           data::GetType() [171]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2021 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [186] _GLOBAL__sub_I__ZN4dataC2ENS_11data_type_tE [24] std::vector<unsigned int, std::allocator<unsigned int> >::size() const [144] std::vector<data::analized, std::allocator<data::analized> >::_S_max_size(std::allocator<data::analized> const&)
 [187] __static_initialization_and_destruction_0(int, int) [96] std::vector<unsigned int, std::allocator<unsigned int> >::begin() const [145] std::vector<data::analized, std::allocator<data::analized> >::_S_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&)
   [2] image_analizer::cook() [30] std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [146] std::vector<data::analized, std::allocator<data::analized> >::_S_do_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&, std::integral_constant<bool, true>)
 [188] image_analizer::image_analizer(data&) [176] std::allocator<data::frame_data>::allocator() [164] void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&)
   [5] data_file_parser::fill_raw() [177] std::allocator<data::analized>::allocator() [165] std::vector<data::analized, std::allocator<data::analized> >::end()
 [172] data_file_parser::data_file_parser(data&) [39] std::allocator<unsigned int>::allocator(std::allocator<unsigned int> const&) [166] std::vector<data::analized, std::allocator<data::analized> >::begin()
  [17] accelerometer_analizer::cook() [97] std::allocator<unsigned int>::allocator() [119] std::vector<data::analized, std::allocator<data::analized> >::push_back(data::analized const&)
 [189] accelerometer_analizer::accelerometer_analizer(data&) [40] std::allocator<unsigned int>::~allocator() [185] std::vector<data::analized, std::allocator<data::analized> >::vector()
   [6] data::GetRawData()     [98] unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [64] std::vector<data::analized, std::allocator<data::analized> >::operator[](unsigned long)
  [67] data::frame_data::frame_data(data::frame_data&&) [45] void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*) [32] std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&)
  [90] data::frame_data::frame_data(data::frame_data const&) [152] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_allocate(unsigned long) [79] std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [91] data::frame_data::frame_data() [178] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl::_Vector_impl() [80] std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>)
  [44] data::frame_data::~frame_data() [153] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_deallocate(data::frame_data*, unsigned long) [14] std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long)
  [41] data::GetCookedData() [179] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_impl_data::_Vector_impl_data() [15] std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long)
 [171] data::GetType()       [131] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() [75] std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> >&&)
 [173] data::data(data::data_type_t) [180] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_Vector_base() [108] std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&)
  [16] data::~data()         [161] std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_allocate(unsigned long) [109] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
  [61] TVectorT<double>::operator()(int) [181] std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl::_Vector_impl() [48] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  [62] TVectorT<double>::operator[](int) [162] std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_deallocate(data::analized*, unsigned long) [4] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long)
 [167] __gnu_cxx::new_allocator<data::frame_data>::deallocate(data::frame_data*, unsigned long) [182] std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_impl_data::_Vector_impl_data() [81] void std::_Construct<unsigned int>(unsigned int*)
  [68] void __gnu_cxx::new_allocator<data::frame_data>::destroy<data::frame_data>(data::frame_data*) [142] std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() [8] unsigned int* std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&, std::random_access_iterator_tag)
 [149] __gnu_cxx::new_allocator<data::frame_data>::allocate(unsigned long, void const*) [183] std::_Vector_base<data::analized, std::allocator<data::analized> >::_Vector_base() [35] data::frame_data* std::__addressof<data::frame_data>(data::frame_data&)
  [92] void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data const&>(data::frame_data*, data::frame_data const&) [52] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long) [82] unsigned int* std::__addressof<unsigned int>(unsigned int&)
  [69] void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data>(data::frame_data*, data::frame_data&&) [70] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&&) [58] __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >)
 [174] __gnu_cxx::new_allocator<data::frame_data>::new_allocator() [99] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&) [59] unsigned int const* std::__niter_base<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >)
 [169] __gnu_cxx::new_allocator<data::analized>::deallocate(data::analized*, unsigned long) [100] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [121] data::frame_data* std::__niter_base<data::frame_data*>(data::frame_data*)
 [158] __gnu_cxx::new_allocator<data::analized>::allocate(unsigned long, void const*) [46] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl() [122] data::analized* std::__niter_base<data::analized*>(data::analized*)
 [117] void __gnu_cxx::new_allocator<data::analized>::construct<data::analized, data::analized const&>(data::analized*, data::analized const&) [36] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [33] unsigned int* std::__niter_base<unsigned int*>(unsigned int*)
 [175] __gnu_cxx::new_allocator<data::analized>::new_allocator() [101] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long) [110] unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*)
  [87] __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [71] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data&&) [136] data::frame_data* std::__relocate_a<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&)
  [51] __gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*) [57] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [147] data::analized* std::__relocate_a<data::analized*, data::analized*, std::allocator<data::analized> >(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&)
  [37] __gnu_cxx::new_allocator<unsigned int>::new_allocator(__gnu_cxx::new_allocator<unsigned int> const&) [27] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [83] unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [93] __gnu_cxx::new_allocator<unsigned int>::new_allocator() [72] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(std::_Vector_base<unsigned int, std::allocator<unsigned int> >&&) [111] unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  [38] __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [102] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [112] unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  [94] __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::_S_select_on_copy(std::allocator<unsigned int> const&) [103] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [113] unsigned int* std::__copy_move_a2<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  [55] __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int const* const&) [47] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [148] std::enable_if<std::__is_bitwise_relocatable<data::analized, void>::value, data::analized*>::type std::__relocate_a_1<data::analized, data::analized>(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&)
 [127] __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::__normal_iterator(data::frame_data* const&) [168] std::allocator_traits<std::allocator<data::frame_data> >::deallocate(std::allocator<data::frame_data>&, data::frame_data*, unsigned long) [137] data::frame_data* std::__relocate_a_1<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&)
 [138] __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::__normal_iterator(data::analized* const&) [73] void std::allocator_traits<std::allocator<data::frame_data> >::destroy<data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*) [84] std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [150] __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::difference_type __gnu_cxx::operator-<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&, __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&) [154] std::allocator_traits<std::allocator<data::frame_data> >::allocate(std::allocator<data::frame_data>&, unsigned long) [85] std::__size_to_integer(unsigned long)
 [159] __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::difference_type __gnu_cxx::operator-<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&, __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&) [132] std::allocator_traits<std::allocator<data::frame_data> >::max_size(std::allocator<data::frame_data> const&) [114] unsigned int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  [63] TVectorT<double>::IsValid() const [104] void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data const&>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data const&) [86] std::iterator_traits<unsigned int*>::iterator_category std::__iterator_category<unsigned int*>(unsigned int* const&)
 [125] __gnu_cxx::new_allocator<data::frame_data>::_M_max_size() const [74] void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data&&) [76] void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&)
 [128] __gnu_cxx::new_allocator<data::frame_data>::max_size() const [170] std::allocator_traits<std::allocator<data::analized> >::deallocate(std::allocator<data::analized>&, data::analized*, unsigned long) [115] unsigned int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, unsigned int>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, std::allocator<unsigned int>&)
 [126] __gnu_cxx::new_allocator<data::analized>::_M_max_size() const [163] std::allocator_traits<std::allocator<data::analized> >::allocate(std::allocator<data::analized>&, unsigned long) [9] unsigned int* std::__uninitialized_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long)
 [139] __gnu_cxx::new_allocator<data::analized>::max_size() const [143] std::allocator_traits<std::allocator<data::analized> >::max_size(std::allocator<data::analized> const&) [10] unsigned int* std::__uninitialized_default_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, std::allocator<unsigned int>&)
  [25] __gnu_cxx::new_allocator<unsigned int>::_M_max_size() const [118] void std::allocator_traits<std::allocator<data::analized> >::construct<data::analized, data::analized const&>(std::allocator<data::analized>&, data::analized*, data::analized const&) [65] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [29] __gnu_cxx::new_allocator<unsigned int>::max_size() const [88] std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [28] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [56] __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [105] std::allocator_traits<std::allocator<unsigned int> >::select_on_container_copy_construction(std::allocator<unsigned int> const&) [120] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
